id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
240298,NIG-2017-3-2332-91,2017,true,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Vox Peccavi,2017-08-29,Situation North East (Adamawa, Borno and Yobe States)"";""SaharaReporters,2017-08-25,27 Killed, Dozens Missing After Boko Haram Attacks""",Vox Peccavi;SaharaReporters,2017-08-29;2017-08-25,"Situation North East (Adamawa, Borno and Yobe States);27 Killed, Dozens Missing After Boko Haram Attacks",Security forces,3,Guzamala lga,"Mallam Moduri, Guzamala Local Government Area",Borno state,Guzamala lga,12.918490,13.213950,POINT (13.21395 12.91849),147987,Nigeria,NGA,475,Africa,1,2,2017-08-23 00:00:00.000,2017-08-24 00:00:00.000,0,0,5,0,5,5,5,,
240301,NIG-2017-3-2332-183,2017,true,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Vox Peccavi,2017-08-29,Situation North East (Adamawa, Borno and Yobe States)"";""Daily Post,2017-08-26,Boko Haram: 16 reportedly slaughtered in Kuda, Kaliyari villages in Borno""",Vox Peccavi;Daily Post,2017-08-29;2017-08-26,"Situation North East (Adamawa, Borno and Yobe States);Boko Haram: 16 reportedly slaughtered in Kuda, Kaliyari villages in Borno","A village head of one of the villages, Alhaji Mohammed Shettima",3,Nganzai lga,"KALIYARI Village, NGANZAI LGA",Borno state,Nganzai lga,12.508840,13.104140,POINT (13.10414 12.50884),147987,Nigeria,NGA,475,Africa,1,1,2017-08-24 00:00:00.000,2017-08-24 00:00:00.000,0,0,8,0,8,8,8,,
241522,NIG-2017-3-2332-178,2017,true,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""Agence France Presse,2017-09-28,Three killed in Boko Haram raid in NE Nigeria""",Agence France Presse,2017-09-28,Three killed in Boko Haram raid in NE Nigeria,"Modu Ganamani, information officer for the Guzamala local government area",1,Aji dalari village,Ajidari,Borno state,Guzamala lga,12.714334,13.527858,POINT (13.527858 12.714334),147988,Nigeria,NGA,475,Africa,1,1,2017-09-27 00:00:00.000,2017-09-27 00:00:00.000,0,0,1,0,1,1,1,,
241523,NIG-2017-3-2332-179,2017,true,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""Agence France Presse,2017-09-28,Three killed in Boko Haram raid in NE Nigeria""",Agence France Presse,2017-09-28,Three killed in Boko Haram raid in NE Nigeria,"Modu Ganamani, information officer for the Guzamala local government area",1,Lingir village,Lingis,Borno state,Guzamala lga,12.687898,13.511536,POINT (13.511536 12.687898),147988,Nigeria,NGA,475,Africa,1,1,2017-09-27 00:00:00.000,2017-09-27 00:00:00.000,0,0,1,0,1,1,1,,
241519,NIG-2017-3-2332-177,2017,true,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""Agence France Presse,2017-09-28,Three killed in Boko Haram raid in NE Nigeria""",Agence France Presse,2017-09-28,Three killed in Boko Haram raid in NE Nigeria,"Modu Ganamani, information officer for the Guzamala local government area",1,Guworam village,Goram,Borno state,Guzamala lga,12.721928,13.478426,POINT (13.478426 12.721928),147987,Nigeria,NGA,475,Africa,1,1,2017-09-27 00:00:00.000,2017-09-27 00:00:00.000,0,0,1,0,1,1,1,,
260316,NIG-2018-3-2332-127,2018,true,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Agence France Presse,2018-08-04,Five die as Boko Haram attacks Nigerian village"";""Agence France Presse,2018-08-07,Boko Haram kills seven villagers in NE Nigeria: sources""",Agence France Presse;Agence France Presse,2018-08-04;2018-08-07,Five die as Boko Haram attacks Nigerian village;Boko Haram kills seven villagers in NE Nigeria: sources,militia source,1,Gasarwa village,the village of Gasarwa near the garrison town of Monguno,Borno state,Nganzai lga,12.618096,13.332251,POINT (13.3322515 12.6180969),147987,Nigeria,NGA,475,Africa,1,1,2018-08-03 00:00:00.000,2018-08-03 00:00:00.000,0,0,5,0,5,5,5,,
45625,NIG-2013-2-12132-0,2013,true,Clear,2,12132,11480,JAS - Yan Gora,12132,12132,JAS - Yan Gora,1051,1051,JAS,4000,4000,Yan Gora,3,"""Leadership ,2013-09-08,Civilian JTF: Courage Amid Rising Danger"";""Terrorism Monitor Volume XI Issue 17,2013-09-06,NIGERIAN ARMY TAKES OVER ANTI-BOKO HARAM OPERATION"";""All Africa,2013-09-09,Civilian JTF - Courage Amid Rising Danger""",Leadership ;Terrorism Monitor Volume XI Issue 17;All Africa,2013-09-08;2013-09-06;2013-09-09,Civilian JTF: Courage Amid Rising Danger;NIGERIAN ARMY TAKES OVER ANTI-BOKO HARAM OPERATION;Civilian JTF - Courage Amid Rising Danger,,3,Monguno lga,"Monguno LGA, Borno state",Borno state,Monguno lga,12.578520,13.617270,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,1,1,2013-08-31 00:00:00.000,2013-08-31 00:00:00.000,0,24,0,0,24,24,24,,
64344,NIG-2013-2-12132-13,2013,true,Clear,2,12132,11480,JAS - Yan Gora,12132,12132,JAS - Yan Gora,1051,1051,JAS,4000,4000,Yan Gora,1,"""The New Humanitarian,2013-12-12,Civilian vigilante groups increase dangers in northeastern Nigeria""",The New Humanitarian,2013-12-12,Civilian vigilante groups increase dangers in northeastern Nigeria,Borno State police commissioner Lawan Tanko,1,Tumbun Gini village,"Tumbun Gini Village, in Abadam District in northern Borno, on the border with Niger",Borno state,Abadam lga,13.375603,13.507019,POINT (13.507019 13.375603),148708,Nigeria,NGA,475,Africa,1,1,2013-11-05 00:00:00.000,2013-11-05 00:00:00.000,0,0,8,0,8,8,8,,
193674,NIG-2015-1-14669-3,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Reuters News,2015-03-22,Chadian helicopters bomb Boko Haram on Nigeria-Niger border -Niger army""",Reuters News,2015-03-22,Chadian helicopters bomb Boko Haram on Nigeria-Niger border -Niger army,senior Niger military official,1,Jabullam village,Djaboullam (east across the border from Diffa),Borno state,Abadam lga,13.514500,13.080100,POINT (13.0801 13.5145),149427,Nigeria,NGA,475,Africa,1,1,2015-03-22 00:00:00.000,2015-03-22 00:00:00.000,0,36,0,0,36,36,36,475,
193726,NIG-2015-1-14669-10,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Agence France Presse,2015-03-31,Troops repel Boko Haram raid on Niger: Chad military"";""Vox Peccavi,2015-03-31,28 March""",Agence France Presse;Vox Peccavi,2015-03-31;2015-03-31,Troops repel Boko Haram raid on Niger: Chad military;28 March,"Chad's military, humanitarian sources",3,Abadam lga,Talagam village (between Damasak and Malam Fatori),Borno state,Abadam lga,13.431620,13.313190,POINT (13.31319 13.43162),148707,Nigeria,NGA,475,Africa,1,1,2015-03-29 00:00:00.000,2015-03-29 00:00:00.000,3,54,0,0,57,57,57,475,
194231,NIG-2015-1-14669-11,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""BBC Monitoring Africa,2015-03-30,Chad troops kill 50 suspected Boko Haram fighters in Nigeria's Badam"";""Vox Peccavi,2015-04-29,29 March""",BBC Monitoring Africa;Vox Peccavi,2015-03-30;2015-04-29,Chad troops kill 50 suspected Boko Haram fighters in Nigeria's Badam;29 March,,1,Abadam village,Abadam,Borno state,Abadam lga,13.616900,13.264380,POINT (13.26438 13.6169),149427,Nigeria,NGA,475,Africa,1,1,2015-03-29 00:00:00.000,2015-03-29 00:00:00.000,2,50,0,0,52,52,52,475,
194233,NIG-2015-1-14669-14,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""Reuters News,2015-04-01,UPDATE 1-Chad says hundreds of Boko Haram militants, 9 soldiers killed in clash"";""Agence France Presse,2015-04-02,Boko Haramkills nine Chadian soldiers in ambush: army"";""Agence France Presse,2015-04-02,Boko Haram 'kills 9 Chadian troops, one Niger soldier' in ambush""",Reuters News;Agence France Presse;Agence France Presse,2015-04-01;2015-04-02;2015-04-02,"UPDATE 1-Chad says hundreds of Boko Haram militants, 9 soldiers killed in clash;Boko Haramkills nine Chadian soldiers in ambush: army;Boko Haram 'kills 9 Chadian troops, one Niger soldier' in ambush","Colonel Azem Bermandoa, a spokesman for Chad's army; spokesman for Niger's armed forces, Moustapha Ledru",2,Malam Fatori village,Malam Fatori (10 km from),Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2015-04-01 00:00:00.000,2015-04-01 00:00:00.000,10,101,0,0,111,111,111,475,
194317,NIG-2015-1-14669-17,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Agence France Presse,2015-04-21,Boko Haramkill two soldiers in NE Nigeria: residents""",Agence France Presse,2015-04-21,Boko Haramkill two soldiers in NE Nigeria: residents,residents,1,Baga village,Baga town,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2015-04-20 00:00:00.000,2015-04-20 00:00:00.000,2,0,0,0,2,2,2,475,
194332,NIG-2015-1-14669-18,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""All Africa,2015-04-23,Troops Kill Senior Boko Haram Commander - - Defence Headquarters"";""African Spotlight,2015-04-22,Top Boko Haram commander, Abu Mojahid, killed"";""Nigeria Watch (IBD005546),2015-04-21,Boko Haram vs Army, Borno""",All Africa;African Spotlight;Nigeria Watch (IBD005546),2015-04-23;2015-04-22;2015-04-21,"Troops Kill Senior Boko Haram Commander - - Defence Headquarters;Top Boko Haram commander, Abu Mojahid, killed;Boko Haram vs Army, Borno","The Defence spokesperson, Chris Olukolade",2,Alagarno village,outskirt of Algarno,Borno state,Kukawa lga,13.148185,13.559590,POINT (13.55959 13.148185),148708,Nigeria,NGA,475,Africa,1,1,2015-04-21 00:00:00.000,2015-04-21 00:00:00.000,0,3,0,0,3,10,3,475,
196530,NIG-2015-1-14669-46,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2015-07-13,Insurgents Return to Kukawa, Kill Three Soldiers, Seven Civilians""",All Africa,2015-07-13,"Insurgents Return to Kukawa, Kill Three Soldiers, Seven Civilians","Alhaji Kole, an opinion leader from Kukawa",1,Kukawa town,Kukawa town,Borno state,Kukawa lga,12.924750,13.566170,POINT (13.56617 12.92475),147988,Nigeria,NGA,475,Africa,1,1,2015-07-10 00:00:00.000,2015-07-10 00:00:00.000,3,0,0,0,3,3,3,475,
197942,NIG-2015-1-14669-57,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Agence France Presse,2015-08-05,Boko Haramkills nine fishermen by Lake Chad: fisherman, survivor""",Agence France Presse,2015-08-05,"Boko Haramkills nine fishermen by Lake Chad: fisherman, survivor","Abubakar Gamandi, head of the fishermen's union",1,Maduwari village,Maduwari village,Borno state,Kukawa lga,12.846610,13.666320,POINT (13.66632 12.84661),147988,Nigeria,NGA,475,Africa,1,1,2015-08-04 00:00:00.000,2015-08-04 00:00:00.000,0,13,0,0,13,13,13,475,
198254,NIG-2015-1-14669-60,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Agence France Presse,2015-08-21,Two Nigerian soldiers killed by Boko Haram land mine: army""",Agence France Presse,2015-08-21,Two Nigerian soldiers killed by Boko Haram land mine: army,army spokesman Sani Usman,1,Gudumbali town,Gudumbali,Borno state,Guzamala lga,12.942840,13.178310,POINT (13.17831 12.94284),147987,Nigeria,NGA,475,Africa,1,1,2015-08-21 00:00:00.000,2015-08-21 00:00:00.000,0,3,0,0,3,3,3,475,
207424,NIG-2015-1-14669-86,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2015-11-05,Troops Clear Terrorists Camps At Hausari and Detonate IEDs""",All Africa,2015-11-05,Troops Clear Terrorists Camps At Hausari and Detonate IEDs,"acting Director of Information, Col Sani Kukasheka Usman",1,Baranga village,Baranga village,Borno state,Marte lga,12.528833,13.964812,POINT (13.964812 12.528833),147988,Nigeria,NGA,475,Africa,1,1,2015-11-04 00:00:00.000,2015-11-04 00:00:00.000,0,1,0,0,1,1,1,475,
207467,NIG-2015-1-14669-89,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""BBC Monitoring Africa,2015-11-16,Nigerian troops said kill 37 suspected Boko Haram militants, arrest 23 in Borno""",BBC Monitoring Africa,2015-11-16,"Nigerian troops said kill 37 suspected Boko Haram militants, arrest 23 in Borno","the commander overseeing the General Officers Commanding (GOCs) of 3 and 7 Divisions, Major-General Yusha'u Abubakar",1,Gudumbali town,"Gubumbali, Borno state",Borno state,Guzamala lga,12.942840,13.178310,POINT (13.17831 12.94284),147987,Nigeria,NGA,475,Africa,1,3,2015-11-09 00:00:00.000,2015-11-15 00:00:00.000,0,10,0,0,10,10,10,475,
207468,NIG-2015-1-14669-90,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""BBC Monitoring Africa,2015-11-16,Nigerian troops said kill 37 suspected Boko Haram militants, arrest 23 in Borno""",BBC Monitoring Africa,2015-11-16,"Nigerian troops said kill 37 suspected Boko Haram militants, arrest 23 in Borno","the commander overseeing the General Officers Commanding (GOCs) of 3 and 7 Divisions, Major-General Yusha'u Abubakar",1,Gasarwa village,Gasarwa village (between Maiduguri and Monguno town),Borno state,Nganzai lga,12.618096,13.332251,POINT (13.3322515 12.6180969),147987,Nigeria,NGA,475,Africa,2,3,2015-11-09 00:00:00.000,2015-11-15 00:00:00.000,0,18,0,0,18,18,18,475,
207573,NIG-2015-1-14669-99,2015,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,4,"""All Africa,2015-11-20,Army Denies Losing 105 Officers to Boko Haram"";""All Africa,2015-11-19,Reactions - If 105 Nigerian Soldiers Are Missing ... ?"";""All Africa,2015-11-25,It's Shameful to Cover-up Killing of Our Soldiers By Boko Haram, Fani-Kayode Tells Buhari, Army"";""Unmasking Boko Haram. Exploring Global Jihad in Nigeria,2020-06-01,Chapter 1. Boko Haram and Global Jihad""",All Africa;All Africa;All Africa;Unmasking Boko Haram. Exploring Global Jihad in Nigeria,2015-11-20;2015-11-19;2015-11-25;2020-06-01,"Army Denies Losing 105 Officers to Boko Haram;Reactions - If 105 Nigerian Soldiers Are Missing ... ?;It's Shameful to Cover-up Killing of Our Soldiers By Boko Haram, Fani-Kayode Tells Buhari, Army;Chapter 1. Boko Haram and Global Jihad","Chief of Army staff, Lt. General Tukur Buratai; Former Minister of Aviation, Olufemi Fani-Kayode",1,Gudumbali town,Gudunbali,Borno state,Guzamala lga,12.942840,13.178310,POINT (13.17831 12.94284),147987,Nigeria,NGA,475,Africa,1,1,2015-11-19 00:00:00.000,2015-11-19 00:00:00.000,144,0,0,0,144,144,144,475,
218887,NIG-2016-1-14669-9,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2016-02-03,Two Suicide Bombers Intercepted in Maiduguri""",All Africa,2016-02-03,Two Suicide Bombers Intercepted in Maiduguri,"the Media Coordinator of the counter-insurgency force in the North-east (Operation Lafiya Dole), Col. Mustapha Anka",5,Lake Chad area,Chukun Gudu village,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2016-01-24 00:00:00.000,2016-01-24 00:00:00.000,0,1,0,0,1,1,1,475,
231551,NIG-2016-1-14669-174,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vox Peccavi,2016-02-25,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2016-02-25,"Situation North East (Adamawa, Borno and Yobe States)",,1,Kekeno village,"KEKENO, KUKAWA LGA",Borno state,Kukawa lga,12.764290,13.707540,POINT (13.70754 12.76429),147988,Nigeria,NGA,475,Africa,1,1,2016-02-09 00:00:00.000,2016-02-09 00:00:00.000,0,5,0,0,5,5,5,475,
231552,NIG-2016-1-14669-175,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vox Peccavi,2016-02-25,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2016-02-25,"Situation North East (Adamawa, Borno and Yobe States)",,2,Kekeno village,MILE 90 and KEKEN (near),Borno state,Kukawa lga,12.764290,13.707540,POINT (13.70754 12.76429),147988,Nigeria,NGA,475,Africa,1,1,2016-02-09 00:00:00.000,2016-02-09 00:00:00.000,0,1,0,0,1,1,1,475,
231553,NIG-2016-1-14669-176,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vox Peccavi,2016-02-25,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2016-02-25,"Situation North East (Adamawa, Borno and Yobe States)",,2,Malam Fatori village,"BUDUMARI Village (near), ABADAM LGA, BORNO State",Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2016-02-09 00:00:00.000,2016-02-09 00:00:00.000,0,25,0,0,25,25,25,475,
231486,NIG-2016-1-14669-167,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vox Peccavi,2016-03-14,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2016-03-14,"Situation North East (Adamawa, Borno and Yobe States)",,1,Malam Fatori village,"MALAM FATORI, ABADAM LGA",Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2016-03-03 00:00:00.000,2016-03-03 00:00:00.000,2,56,0,0,58,58,58,475,
219055,NIG-2016-1-14669-25,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2016-03-11,Soldiers Nab Wanted Boko Haram Commander, Intercept Insurgent's Fuel Supply - Army""",All Africa,2016-03-11,"Soldiers Nab Wanted Boko Haram Commander, Intercept Insurgent's Fuel Supply - Army","The spokesman of the Nigeria Army, Sani Usman",2,Daban Masara village,along Daban Masara axis,Borno state,Kukawa lga,12.803918,13.840996,POINT (13.840996 12.803918),147988,Nigeria,NGA,475,Africa,1,1,2016-03-10 00:00:00.000,2016-03-10 00:00:00.000,0,1,0,0,1,1,1,475,
219056,NIG-2016-1-14669-26,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2016-03-12,Troops Kill 40 Boko Haram Terrorists, Destroy Alajeri Camp - - Army""",All Africa,2016-03-12,"Troops Kill 40 Boko Haram Terrorists, Destroy Alajeri Camp - - Army","Army spokesperson, Sani Usman,",3,Guzamala lga,"Alajeri, Guzamala LGA",Borno state,Guzamala lga,12.918490,13.213950,POINT (13.21395 12.91849),147987,Nigeria,NGA,475,Africa,1,1,2016-03-10 00:00:00.000,2016-03-10 00:00:00.000,0,40,0,0,40,40,40,475,
231482,NIG-2016-1-14669-166,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vox Peccavi,2016-03-28,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2016-03-28,"Situation North East (Adamawa, Borno and Yobe States)",,3,Kukawa lga,"MA’ALA Village, KUKAWA LGA",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2016-03-11 00:00:00.000,2016-03-11 00:00:00.000,0,1,0,0,1,1,1,475,
226176,NIG-2016-1-14669-35,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""BBC Monitoring Africa,2016-03-21,Nigerian troops kill seven Boko Haram militants in Borno State"";""Vox Peccavi,2016-04-03,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 26 March 2016""",BBC Monitoring Africa;Vox Peccavi,2016-03-21;2016-04-03,Nigerian troops kill seven Boko Haram militants in Borno State;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 26 March 2016,"acting director, Army Public Relations, Col Sani Kukasheka Usman",3,Kukawa lga,"Dawashi, Kukawa LGA, Borno State",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2016-03-20 00:00:00.000,2016-03-20 00:00:00.000,0,7,0,0,7,7,7,475,
226441,NIG-2016-1-14669-67,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2016-04-27,Troops Kill Notorious 'Albani of Monguno', Other Boko Haram Terrorists""",All Africa,2016-04-27,"Troops Kill Notorious 'Albani of Monguno', Other Boko Haram Terrorists","Colonel Sani Kukasheka Usman, Acting Director Army Public Relations",3,Kukawa lga,"Gratte (near), Kukawa LGA",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2016-04-25 00:00:00.000,2016-04-25 00:00:00.000,0,7,0,0,7,7,7,475,
226607,NIG-2016-1-14669-81,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Agence France Presse,2016-06-04,Nigerian troops kill 19 Boko Haram militants: army""",Agence France Presse,2016-06-04,Nigerian troops kill 19 Boko Haram militants: army,the army,5,Lake Chad area,"Chukungudu camp, Borno state",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2016-06-03 00:00:00.000,2016-06-03 00:00:00.000,0,19,0,0,19,19,19,475,
231354,NIG-2016-1-14669-142,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vox Peccavi,2016-06-27,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2016-06-27,"Situation North East (Adamawa, Borno and Yobe States)",,5,Lake Chad area,"LITTRI, MADAYI and other villages in Lake CHAD",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2016-06-22 00:00:00.000,2016-06-22 00:00:00.000,2,31,0,0,33,33,33,475,
226805,NIG-2016-1-14669-103,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2016-07-01,Troops Kill Several Terrorists in Borno, Three Bandits in Zamfara""",All Africa,2016-07-01,"Troops Kill Several Terrorists in Borno, Three Bandits in Zamfara",Col. Sani Usman,1,Gudumbali town,"Gudumbali, northern part of Borno State",Borno state,Guzamala lga,12.942840,13.178310,POINT (13.17831 12.94284),147987,Nigeria,NGA,475,Africa,1,1,2016-06-29 00:00:00.000,2016-06-29 00:00:00.000,0,2,0,0,2,2,2,475,
226820,NIG-2016-1-14669-105,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""All Africa,2016-07-05,Three Female Bombers Blow Up Selves in IDPs Camp"";""Vox Peccavi,2016-07-12,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 09 July 2016""",All Africa;Vox Peccavi,2016-07-05;2016-07-12,Three Female Bombers Blow Up Selves in IDPs Camp;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 09 July 2016,Col. Usman,3,Kukawa lga,"Kangarwa area, Kukawa LGA",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2016-07-03 00:00:00.000,2016-07-03 00:00:00.000,0,4,0,0,4,4,4,475,
226825,NIG-2016-1-14669-106,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2016-07-06,Troops Kill Boko Haram Spy in Borno""",All Africa,2016-07-06,Troops Kill Boko Haram Spy in Borno,Col Sani Usman,1,Barwati village,"Barwati village, Kukawa Local Government Area",Borno state,Kukawa lga,12.791480,13.674260,POINT (13.67426 12.79148),147988,Nigeria,NGA,475,Africa,1,1,2016-07-04 00:00:00.000,2016-07-04 00:00:00.000,0,1,0,0,1,1,1,475,
226814,NIG-2016-1-14669-104,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Agence France Presse,2016-07-04,Triple suicide bombing averted in Nigeria: army"";""All Africa,2016-07-05,Three Female Bombers Blow Up Selves in IDPs Camp""",Agence France Presse;All Africa,2016-07-04;2016-07-05,Triple suicide bombing averted in Nigeria: army;Three Female Bombers Blow Up Selves in IDPs Camp,Army spokesman Colonel Sani Usma,2,Monguno town,Monguno town (outskirts of),Borno state,Monguno lga,12.678630,13.607920,POINT (13.60792 12.67863),147988,Nigeria,NGA,475,Africa,1,1,2016-07-04 00:00:00.000,2016-07-04 00:00:00.000,0,3,2,0,5,5,5,475,
231320,NIG-2016-1-14669-141,2016,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vox Peccavi,2016-07-12,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2016-07-12,"Situation North East (Adamawa, Borno and Yobe States)",,2,Yoyo village,"YOYO Village (near; near KEKENO), KUKAWA LGA",Borno state,Kukawa lga,12.742730,13.672860,POINT (13.67286 12.74273),147988,Nigeria,NGA,475,Africa,1,1,2016-07-04 00:00:00.000,2016-07-04 00:00:00.000,0,6,0,0,6,6,6,475,
